"CustomerID","CLVSegment","Gender","Age","ResBiz","Optout","CreditStatus","SalesChannel","ContractDuration","ContractEndMonths","ZipDemographHouseOther","ZipDemographHouseRenter","ZipDemographHouseOwner","ZipDemographAvgAge","AvgCallsIn","AvgTxtsIn","AvgCallsOut","ZipCode","ReferenceModel","Churn"
"CE-29831","SMALL","F",36,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-14.83333333,0,100,0,40.9,17.33333333,0,42.33333333,"33630",0.192502952665045,"No"
"CE-7903604","SMALL","M",49,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.83333333,0,100,0,47.8,23.33333333,7,15.33333333,"33590",0.191961532682419,"No"
"CE-6797793","LARGE","F",43,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.83333333,100,0,0,,26,1.333333333,113.3333333,"43525",0.815354707547303,"Y"
"CE-3360759","SMALL","M",46,"N","N","N","PRIVATE SALES CHANNEL",,-14.83333333,1,55,44,41.6,50.33333333,1,21.33333333,"68624",0.103812072394847,"No"
"CE-3190115","SMALL","M",54,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.86666667,0,0,100,40.7,13.66666667,0.666666667,20,"43729",0.136948445054627,"No"
"CE-5424937","SMALL","M",30,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.86666667,1,43,56,51.1,4.333333333,0,31.33333333,"17893",0.0147086480173487,"N"
"CE-1611576","LARGE","F",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.86666667,1,65,34,46.1,175.6666667,0.666666667,150.6666667,"49812",0.94517516934584,"Y"
"CE-8192225","SMALL","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.86666667,1,44,55,46.2,0,0,0,"81655",0.627115588048558,"y"
"CE-3038097","MEDIUM","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.86666667,1,54,45,57,7,0,5,"87800",0.0207592723238736,"N"
"CE-8407349","LARGE","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.9,1,74,25,38.7,150.6666667,4.333333333,209.6666667,"25368",0.251054098512295,"Y"
"CE-5593723","LARGE","M",37,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.9,1,10,89,51.7,20.33333333,13,23.33333333,"55191",0.473383053114796,"N"
"CE-329632","SMALL","M",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-14.9,1,84,15,43.7,51.66666667,5.666666667,128,"34359",0.435880908035298,"N"
"CE-9707613","SMALL","F",21,"N","Y","Y","PRIVATE SALES CHANNEL",,-14.9,1,32,67,51,52.66666667,0.666666667,71.33333333,"19509",0.00933084035116462,"N"
"CE-7388425","SMALL","M",40,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.93333333,1,33,66,50.7,0,0,0,"31861",0.847195648960417,"Y"
"CE-4480975","SMALL","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.93333333,0,27,73,43.9,10.66666667,0.666666667,34,"51097",0.992796646059809,"Y"
"CE-1363019","SMALL","M",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.93333333,1,62,37,31.3,1.666666667,0,0,"03581",0.53742887729556,"N"
"CE-6838034","SMALL","M",53,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-14.93333333,0,100,0,40.2,12.33333333,0,12.33333333,"33096",0.892600260190974,"N"
"CE-5267","MEDIUM","M",26,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.93333333,1,57,42,41.3,6.666666667,0,27.66666667,"58061",0.465821420016322,"Y"
"CE-6588979","MEDIUM","M",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-14.93333333,0,0,100,39.6,35,0.333333333,94,"43999",0.331800292809557,"No"
"CE-3091722","SMALL","F",61,"N","N","N","PRIVATE SALES CHANNEL",,-14.93333333,1,51,48,42.4,2.333333333,0,1.333333333,"59313",0.691477832020934,"N"
"CE-6421277","SMALL","M",48,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.93333333,0,0,100,46.3,2.666666667,0,20,"43111",0.347503680142221,"N"
"CE-1723698","MEDIUM","F",22,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.93333333,0,94,6,42.2,18.66666667,0,30.33333333,"01435",0.129852453495544,"N"
"CE-5231383","LARGE","M",28,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.93333333,0,25,75,50.6,84.66666667,7.333333333,132.6666667,"84764",0.531219348595079,"No"
"CE-860264","LARGE","M",35,"N","N","N","PRIVATE SALES CHANNEL",,-14.96666667,0,0,100,39.1,111.3333333,1,84,"43352",0.508788741188322,"N"
"CE-3989109","LARGE","M",36,"Y","N","N","THIRD PARTY SALES CHANNEL",,-14.96666667,1,44,55,50.4,174,5.666666667,222,"81925",0.207351854139296,"N"
"CE-2644167","MEDIUM","M",60,"N","N","Y","THIRD PARTY SALES CHANNEL",,-14.96666667,0,0,100,40.2,18.66666667,0,12.33333333,"43976",0.543836946411733,"No"
"CE-5269001","SMALL","M",33,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.96666667,0,100,0,50.4,16.66666667,0,26.33333333,"33021",0.0834025945615804,"Yes"
"CE-4115212","MEDIUM","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.96666667,0,18,82,41.3,3,0,11.33333333,"79807",0.806462930229904,"N"
"CE-2145805","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",,-14.96666667,1,27,72,38.5,73,5.666666667,88,"51478",0.133902846853844,"Yes"
"CE-892035","SMALL","M",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15,1,48,51,53.5,25.66666667,0,18.33333333,"92071",0.955357614575298,"Yes"
"CE-993016","LARGE","M",42,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15,1,80,19,36.4,106.3333333,20.33333333,187.6666667,"10504",0.807406165851695,"Y"
"CE-1567485","LARGE","M",29,"N","N","N","THIRD PARTY SALES CHANNEL",,-15,1,38,61,45.2,40,0,49,"00979",0.781611526584486,"No"
"CE-8088209","MEDIUM","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15,1,83,16,44.8,0,0,1.333333333,"29403",0.221083883582278,"No"
"CE-2836244","SMALL","F",42,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15,0,0,100,44.3,0,0,0,"43585",0.0610488676872034,"No"
"CE-1150594","LARGE","M",24,"N","N","N","PRIVATE SALES CHANNEL",,-15,1,7,92,42.9,47,3.666666667,56.33333333,"27154",0.0559252262151585,"Yes"
"CE-723257","LARGE","M",39,"Y","N","N","THIRD PARTY SALES CHANNEL",,-15,100,0,0,,159,1,102,"43793",0.426859110855467,"Y"
"CE-6139801","MEDIUM","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",,-15,1,83,16,42,1.333333333,0,0,"29794",0.760835598506654,"No"
"CE-77247","SMALL","M",45,"N","N","N","THIRD PARTY SALES CHANNEL",,-15,1,95,4,40.1,2,0,16.33333333,"02996",0.435938812493908,"N"
"CE-710852","MEDIUM","M",35,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.03333333,1,96,3,38.2,57,0.666666667,52,"94319",0.619539000128879,"Y"
"CE-5601825","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.03333333,1,23,76,54.9,94.66666667,0,126.3333333,"09614",0.528124795124181,"N"
"CE-3032469","LARGE","M",26,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.03333333,1,51,48,44.7,136.3333333,1.333333333,103,"59157",0.999482042438234,"Yes"
"CE-9585447","SMALL","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.03333333,1,39,60,47.5,34.66666667,11,24.66666667,"96428",0.704040995607288,"Y"
"CE-6761169","LARGE","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.03333333,1,62,37,33.8,133,13.66666667,204.6666667,"03917",0.676737907565374,"Y"
"CE-32395","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.03333333,1,40,59,47.2,51.33333333,38.33333333,75.66666667,"13307",0.161065809381879,"No"
"CE-2579851","LARGE","M",41,"Y","N","N","THIRD PARTY SALES CHANNEL",,-15.03333333,1,17,82,53.5,39.66666667,3.333333333,54,"18190",0.621707895090079,"No"
"CE-3842059","MEDIUM","F",88,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.06666667,1,51,48,45.8,45.33333333,0,111.6666667,"59598",0.256322935968881,"N"
"CE-8679827","SMALL","M",21,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.06666667,1,69,30,51.6,72,7,116.3333333,"48059",0.556484246025008,"N"
"CE-6740770","LARGE","M",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.06666667,1,46,53,51.8,121.6666667,3.333333333,228,"76611",0.562045529839979,"Yes"
"CE-4379880","SMALL","M",88,"Y","N","N","THIRD PARTY SALES CHANNEL",,-15.06666667,0,0,100,49,30,0.666666667,29.66666667,"43782",0.971538293838138,"N"
"CE-4399857","LARGE","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.06666667,0,0,100,46.1,5.666666667,0,9.666666667,"43175",0.675888221351302,"Y"
"CE-5248583","MEDIUM","M",44,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.06666667,100,0,0,,19,1,15.66666667,"43594",0.19723856943674,"No"
"CE-7441035","MEDIUM","M",43,"N","N","Y","THIRD PARTY SALES CHANNEL",,-15.1,1,81,18,48.4,159.3333333,1,97,"73931",0.687751888636215,"No"
"CE-2321964","LARGE","F",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.1,1,71,28,42.3,23.33333333,1.333333333,89.66666667,"69160",0.791503286726579,"N"
"CE-5826004","LARGE","M",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.1,1,21,78,62,145.6666667,37.33333333,109.6666667,"63289",0.724041774300308,"y"
"CE-2587492","SMALL","M",39,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.1,0,0,100,44.3,29.33333333,1.666666667,49.33333333,"43187",0.739837077637545,"N"
"CE-5902384","MEDIUM","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.1,1,26,73,47.3,50,1.666666667,72.33333333,"50896",0.00688551700731199,"Y"
"CE-234717","SMALL","F",45,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.1,1,12,87,46.3,13,0,17.66666667,"42157",0.76866500760018,"No"
"CE-3469434","SMALL","M",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.1,1,70,29,52.5,27,0.666666667,80.66666667,"65366",0.44126528089182,"No"
"CE-622555","LARGE","F",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.1,0,100,0,67.9,165.6666667,5.666666667,276.3333333,"33996",0.965280428301204,"Y"
"CE-5092117","SMALL","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.1,0,92,8,49.1,4.666666667,1,41.66666667,"99940",0.00105352837905715,"No"
"CE-2241321","SMALL","M",22,"N","Y","Y","PRIVATE SALES CHANNEL",,-15.1,1,44,55,49.4,0.333333333,0,0,"81725",0.0017416449063142,"No"
"CE-6289848","SMALL","M",30,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.1,1,38,61,46,0.333333333,0,0,"00938",0.427214772458446,"Y"
"CE-8454950","SMALL","M",88,"Y","N","N","THIRD PARTY SALES CHANNEL",,-15.13333333,100,0,0,0,6,0.333333333,32,"43413",0.126021561571925,"No"
"CE-1307331","MEDIUM","F",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.13333333,1,48,51,52.2,12.66666667,0,16,"92074",0.39309562946177,"No"
"CE-872009","LARGE","F",25,"N","Y","Y","PRIVATE SALES CHANNEL",12,-15.13333333,1,41,58,49.1,51.33333333,1.666666667,129,"06301",0.21742755190546,"N"
"CE-1023829","LARGE","U",33,"Y","N","N","THIRD PARTY SALES CHANNEL",,-15.13333333,100,0,0,,127,0,100.3333333,"43907",0.333102939609386,"N"
"CE-2273232","MEDIUM","M",54,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.16666667,1,54,45,55.6,44.66666667,1.333333333,71.33333333,"87596",0.491196499274222,"N"
"CE-7575518","MEDIUM","F",46,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,59,41,51.8,40.66666667,0,41.66666667,"91969",0.141385093033644,"N"
"CE-404204","LARGE","F",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,25,75,46.7,28.33333333,124,53,"84758",0.509345214830234,"N"
"CE-361002","LARGE","M",60,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,57,42,43.4,60.33333333,3.666666667,134.6666667,"58704",0.88409888505717,"N"
"CE-9775319","SMALL","M",50,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,100,0,26,33.33333333,0,54,"33742",0.34293927267492,"N"
"CE-6341150","MEDIUM","M",33,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,69,30,46,55.33333333,0.333333333,118.3333333,"48548",0.338316611526668,"Y"
"CE-8348683","LARGE","M",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,80,19,36.7,104.6666667,5,179,"10664",0.985799707468707,"Y"
"CE-8496513","MEDIUM","M",50,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,70,29,77.5,57.66666667,1.666666667,71.33333333,"65961",0.620166796247855,"Yes"
"CE-7049653","MEDIUM","M",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,32,67,40.5,56.66666667,7.333333333,50.66666667,"19974",0.839187202216847,"Yes"
"CE-9550722","SMALL","M",34,"N","N","N","PRIVATE SALES CHANNEL",,-15.16666667,0,65,35,41.5,33,10,51.33333333,"49940",0.0441370176266445,"N"
"CE-3168283","LARGE","F",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,94,6,39.3,62.33333333,0.333333333,67.66666667,"01915",0.997964524378866,"Yes"
"CE-7949922","LARGE","M",31,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,100,0,38,50,1.333333333,68.33333333,"33292",0.124544850439091,"Yes"
"CE-6953160","SMALL","F",61,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,0,100,49.7,32.66666667,1.666666667,57.66666667,"43313",0.406386316638291,"y"
"CE-3887504","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.16666667,0,100,0,27,8.666666667,1,31.66666667,"33532",0.730979573963517,"Y"
"CE-3814094","SMALL","F",42,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,42,57,46.8,31,0.666666667,31,"11433",0.911662917084693,"Yes"
"CE-6049873","MEDIUM","F",51,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,84,15,39,3.333333333,0.666666667,12,"34843",0.368579461347283,"Y"
"CE-1045665","SMALL","M",52,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,63,36,38.9,32,4,64,"64643",0.552408759655219,"Y"
"CE-6222926","MEDIUM","M",29,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,1,79,20,45.8,55.33333333,0,43.33333333,"56656",0.156022189125198,"Y"
"CE-6436526","MEDIUM","M",51,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.16666667,0,100,0,38.5,18.66666667,1,33.66666667,"33452",0.489143398731194,"N"
"CE-1028712","MEDIUM","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.2,0,0,100,50.5,97,1,83.66666667,"43581",0.930154597152478,"Yes"
"CE-5443047","MEDIUM","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.2,0,100,0,39.7,86,0.333333333,112.3333333,"33872",0.48170840153015,"No"
"CE-3613075","SMALL","M",88,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.2,1,12,87,48.8,32,2.333333333,33.33333333,"42511",0.436857175201696,"Y"
"CE-9980847","LARGE","M",36,"N","Y","Y","PRIVATE SALES CHANNEL",,-15.2,1,71,28,46.6,20,0.666666667,52,"69566",0.0780809548544535,"N"
"CE-4274286","LARGE","M",31,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.2,0,63,37,37.2,137.3333333,2.666666667,204.6666667,"64930",0.327852013889284,"Y"
"CE-3381245","SMALL","F",39,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.2,1,44,55,48.1,2.333333333,0,42.66666667,"81363",0.469685241704677,"Y"
"CE-3883197","LARGE","M",35,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.23333333,1,82,17,43.3,111.6666667,1,181.3333333,"72199",0.109684576050965,"No"
"CE-3177471","MEDIUM","F",32,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,96,3,48.7,27.66666667,1,33,"94414",0.0390629353037091,"N"
"CE-7203266","MEDIUM","M",42,"N","Y","Y","PRIVATE SALES CHANNEL",,-15.23333333,1,55,44,49.9,6.333333333,7.333333333,17,"68673",0.563008891241703,"No"
"CE-6864321","SMALL","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,80,19,45.5,3.666666667,0,0,"10407",0.474668797269997,"N"
"CE-4924122","LARGE","",34,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,100,0,0,,102.3333333,5,123.3333333,"43378",0.257641560817104,"Y"
"CE-3450803","LARGE","M",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,33,66,47.9,76,3.333333333,144.6666667,"31069",0.361314410006154,"N"
"CE-4981501","MEDIUM","M",36,"Y","N","N","THIRD PARTY SALES CHANNEL",,-15.23333333,1,69,30,36.3,14,0.333333333,17.66666667,"48012",0.0783483602287491,"No"
"CE-3111411","MEDIUM","M",55,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,100,0,0,,45.33333333,0,45.33333333,"43027",0.0601008185259335,"No"
"CE-3917016","SMALL","F",59,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,47,52,44.2,4,0,14.33333333,"67382",0.847632053879248,"N"
"CE-7410775","MEDIUM","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,23,76,51.8,16,0,23.66666667,"09255",0.17668658455072,"Yes"
"CE-7616973","LARGE","M",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.23333333,1,67,32,38.1,115.6666667,4.333333333,112,"35895",0.273034813392238,"N"
"CE-9110318","SMALL","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.23333333,1,76,23,56.2,20,0,35.66666667,"32116",0.192156673280797,"No"
"CE-7078143","LARGE","M",88,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,77,22,44.2,18.33333333,0,83.33333333,"52191",0.609311045182621,"N"
"CE-8942165","SMALL","M",26,"N","Y","Y","PRIVATE SALES CHANNEL",,-15.23333333,1,62,37,34.2,45.33333333,0,95.66666667,"03772",0.665858774805424,"No"
"CE-8227629","SMALL","M",49,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,7,92,45.3,14.33333333,0,13.33333333,"27725",0.650554599871613,"Yes"
"CE-3685996","SMALL","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.23333333,1,84,15,46.2,51.66666667,0.333333333,106.3333333,"34577",0.00571221499726398,"N"
"CE-4244945","LARGE","M",44,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.26666667,1,27,72,61.1,54.33333333,5.333333333,130.6666667,"51192",0.00700892612127235,"Y"
"CE-2913553","MEDIUM","M",32,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.26666667,1,67,32,45.3,36.33333333,2.666666667,99.33333333,"35004",0.0402855250908529,"N"
"CE-655512","SMALL","F",61,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.26666667,1,94,5,53.2,3.666666667,0,6,"01761",0.104397292837091,"N"
"CE-1816880","LARGE","M",47,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.26666667,0,100,0,39,78.33333333,6.333333333,167.3333333,"33273",0.485896947187392,"N"
"CE-9146052","LARGE","M",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.26666667,1,17,82,38,54,24.33333333,69.33333333,"18187",0.420063469043616,"Y"
"CE-3840643","LARGE","M",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.3,1,10,89,44.7,59.33333333,26.33333333,285.3333333,"55979",0.00203614101733951,"N"
"CE-4079051","SMALL","M",33,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.3,1,14,85,40,7,0,2.666666667,"57849",0.378530943766833,"Y"
"CE-250185","MEDIUM","M",28,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.3,1,56,43,37.3,28.33333333,1,48,"95670",0.237610870794295,"N"
"CE-6474950","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.3,1,59,40,45.6,86.66666667,1,158.6666667,"91657",0.509221477471919,"Yes"
"CE-6642506","MEDIUM","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.3,0,0,100,45.9,2.666666667,0,17,"43043",0.775721281864679,"Y"
"CE-6406544","LARGE","M",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.3,1,86,13,35.4,124.6666667,7,211.3333333,"86424",0.0658865316713065,"No"
"CE-6623514","MEDIUM","M",31,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.33333333,1,22,77,48.2,35,2.666666667,96.66666667,"39401",0.0170544395908358,"N"
"CE-851042","LARGE","F",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.33333333,1,64,35,47.7,88.33333333,10.66666667,72,"22629",0.0226129860871174,"N"
"CE-8377021","LARGE","M",29,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.33333333,1,73,26,41.9,80.33333333,11.66666667,156,"70945",0.00072440399159261,"N"
"CE-9212803","LARGE","M",20,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.33333333,1,23,76,38.3,124.3333333,23.33333333,131.3333333,"09908",0.740450506941853,"N"
"CE-3360376","LARGE","F",24,"N","Y","Y","PRIVATE SALES CHANNEL",,-15.33333333,1,34,65,34.8,144.6666667,4.666666667,186,"78704",0.0542304622112176,"No"
"CE-4692885","SMALL","F",30,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.33333333,1,42,57,41.5,35.66666667,0,39,"11826",0.306886508241475,"No"
"CE-633631","SMALL","M",88,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.33333333,100,0,0,0,18.66666667,0,6.666666667,"43030",0.929314444509356,"Yes"
"CE-7237495","SMALL","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.33333333,1,9,90,51.9,37.66666667,0.666666667,28.33333333,"45948",0.391012220409738,"Y"
"CE-6027147","SMALL","M",34,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.36666667,1,52,47,46.4,35.33333333,1.666666667,40.33333333,"41817",0.134805688902428,"y"
"CE-5539850","SMALL","F",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.36666667,0,100,0,35.4,0.333333333,0,15.66666667,"33321",0.46358874507584,"Y"
"CE-5095920","LARGE","M",22,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.36666667,0,0,100,45.6,59.33333333,1.666666667,185,"43145",0.55095015407059,"Y"
"CE-9402285","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.36666667,0,100,0,42.1,57.33333333,3,74,"33500",0.790535384023359,"Yes"
"CE-552976","SMALL","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.4,1,85,14,37.4,3.666666667,0.333333333,35.66666667,"23543",0.853386903070303,"Y"
"CE-7738027","LARGE","M",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.4,0,0,100,45.3,60.33333333,0,99.33333333,"43664",0.0444137786517234,"No"
"CE-7582583","MEDIUM","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.4,1,31,68,44.4,8.333333333,0.666666667,4,"08838",0.0776115377271835,"N"
"CE-2557135","MEDIUM","F",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.4,1,37,62,45.8,73.33333333,1,136,"89673",0.787128838268114,"Yes"
"CE-8172995","SMALL","M",40,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.4,1,64,35,47.9,14.66666667,3,93,"22496",0.989755837616138,"N"
"CE-3383712","SMALL","M",64,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.4,0,0,100,47.9,8.333333333,3.333333333,11.33333333,"43424",0.0212893092560396,"N"
"CE-1415974","SMALL","F",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.4,1,75,24,47.7,30.33333333,3,29.66666667,"46524",0.744398403898899,"N"
"CE-8565989","MEDIUM","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,1,36,63,40.6,64,0,218,"04998",0.83767491248001,"Y"
"CE-3808011","SMALL","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.43333333,1,77,22,46.2,2.666666667,0,0.333333333,"52109",0.0582944191044246,"Y"
"CE-7930323","LARGE","M",28,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.43333333,1,48,51,53.5,89.33333333,1,173,"92215",0.604859947498214,"No"
"CE-2565624","TOP","F",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.43333333,1,84,15,36.5,139,120.6666667,270.3333333,"34679",0.0881692628365022,"N"
"CE-459417","LARGE","M",36,"Y","Y","Y","THIRD PARTY SALES CHANNEL",12,-15.43333333,0,32,68,47.1,64,0,154.6666667,"19115",0.818229896814742,"N"
"CE-7617534","LARGE","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,0,0,100,45.9,24.66666667,4.333333333,17.66666667,"43481",0.227388432970372,"Y"
"CE-8223346","MEDIUM","F",48,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,0,100,0,27.7,39,1,115.3333333,"33435",0.00322232883782338,"N"
"CE-4429058","MEDIUM","M",46,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,1,29,70,52.9,25.33333333,0,50.66666667,"24675",0.321254873401536,"N"
"CE-9384021","SMALL","F",24,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,1,12,87,37.6,40,3.333333333,49,"42023",0.99552691711352,"Y"
"CE-7996956","SMALL","F",31,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,0,0,100,43.6,25,8.666666667,52.33333333,"43554",0.99396915583919,"Yes"
"CE-3702089","SMALL","M",46,"Y","Y","Y","THIRD PARTY SALES CHANNEL",,-15.43333333,0,0,100,48.3,30.33333333,7.333333333,53.33333333,"43064",0.891287792338926,"N"
"CE-3302000","SMALL","M",37,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.46666667,1,29,70,44.3,4,0,18,"24692",0.998800108310716,"Yes"
"CE-2327942","MEDIUM","M",29,"N","Y","Y","THIRD PARTY SALES CHANNEL",,-15.46666667,1,19,80,50.6,63.66666667,0.333333333,95.66666667,"61393",0.44306239182342,"Y"
"CE-2059759","MEDIUM","M",48,"Y","N","Y","THIRD PARTY SALES CHANNEL",,-15.46666667,100,0,0,0,52.33333333,0,56.66666667,"43422",0.00769902034109613,"N"
"CE-5694139","SMALL","F",40,"N","N","N","THIRD PARTY SALES CHANNEL",,-15.46666667,1,22,77,41.8,21,0,49,"39346",0.0502224803206028,"N"
