"pyBinResponseCountPercentage","pyContents","pyZRatio","pyModelID","pyRelativePositives","pyBinType","pyRelativeResponseCount","pyBinSymbol","pyPredictorName","pyBinPositivesPercentage","pyBinNegatives","pyBinNegativesPercentage","pyRelativeBinPositives","pyType","pyBinLowerBound","pyPerformance","pyPerformanceError","pyResponseCount","pyBinIndex","pyLift","pyBinUpperBound","pySnapshotTime","pxInsName","pyRelativeBinResponseCount","pyTotalBins","pxSaveDateTime","pyNegatives","pyPositives","pyEntryType","pyGroupIndex","pzInsKey","pyBinPositives","pyRelativeBinNegatives","pyRelativeNegatives","pyBinResponseCount","pxCommitDateTime"
0.81,"Range : [-4.11, 3.64]",3.762659,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[0.78, 0.8>","Classifier",1.24,3,0.21,0,"numeric","0.78","0.864577",4.4e-05,3468,20,1.530612,"0.8","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!20",0,25,"20190923T100000.926 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!20",25,0,0,28,"20190923T100000.929 GMT"
6.63,"Range : [-4.11, 3.64]",11.521425,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[0.8, 1.44>","Classifier",10.23,23,1.59,0,"numeric","0.8","0.864577",4.4e-05,3468,21,1.542857,"1.44","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!21",0,25,"20190923T100000.926 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!21",207,0,0,230,"20190923T100000.929 GMT"
0.35,"Range : [-4.11, 3.64]",2.672982,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[1.44, 1.56>","Classifier",0.54,1,0.07,0,"numeric","1.44","0.864577",4.4e-05,3468,22,1.571429,"1.56","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!22",0,25,"20190923T100000.927 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!22",11,0,0,12,"20190923T100000.929 GMT"
1.61,"Range : [-4.11, 3.64]",6.813166,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[1.56, 2.12>","Classifier",2.67,2,0.14,0,"numeric","1.56","0.864577",4.4e-05,3468,23,1.653061,"2.12","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!23",0,25,"20190923T100000.928 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!23",54,0,0,56,"20190923T100000.929 GMT"
1.33,"Range : [-4.11, 3.64]",6.43143,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[2.12, 8.98>","Classifier",2.22,1,0.07,0,"numeric","2.12","0.864577",4.4e-05,3468,24,1.677019,"8.98","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!24",0,25,"20190923T100000.928 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!24",45,0,0,46,"20190923T100000.929 GMT"
1.1,"Range : [-4.11, 3.64]",6.223139,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,">=8.98","Classifier",1.88,0,0,0,"numeric","8.98","0.864577",4.4e-05,3468,25,1.714286,"9.0","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!25",0,25,"20190923T100000.929 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!25",38,0,0,38,"20190923T100000.929 GMT"
15.95,"Range : [-4.11, 3.64]",-24.391787,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-3.02, -0.46>","Classifier",2.72,498,34.46,0,"numeric","-3.02","0.864577",4.4e-05,3468,3,0.170499,"-0.46","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!3",0,25,"20190923T100000.918 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!3",55,0,0,553,"20190923T100000.929 GMT"
1.07,"Range : [-4.11, 3.64]",-4.887256,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-0.46, -0.44>","Classifier",0.25,32,2.21,0,"numeric","-0.46","0.864577",4.4e-05,3468,4,0.23166,"-0.44","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!4",0,25,"20190923T100000.918 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!4",5,0,0,37,"20190923T100000.929 GMT"
0.58,"Range : [-4.11, 3.64]",-3.470353,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-0.44, -0.42>","Classifier",0.15,17,1.18,0,"numeric","-0.44","0.864577",4.4e-05,3468,5,0.257143,"-0.42","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!5",0,25,"20190923T100000.919 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!5",3,0,0,20,"20190923T100000.929 GMT"
9.52,"Range : [-4.11, 3.64]",-15.222038,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-0.42, -0.22>","Classifier",2.57,278,19.24,0,"numeric","-0.42","0.864577",4.4e-05,3468,6,0.27013,"-0.22","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!6",0,25,"20190923T100000.919 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!6",52,0,0,330,"20190923T100000.929 GMT"
3.17,"Range : [-4.11, 3.64]",-6.151793,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-0.22, -0.16>","Classifier",1.48,80,5.54,0,"numeric","-0.22","0.864577",4.4e-05,3468,7,0.467532,"-0.16","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!7",0,25,"20190923T100000.920 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!7",30,0,0,110,"20190923T100000.929 GMT"
0.87,"Range : [-4.11, 3.64]",-2.581776,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-0.16, -0.14>","Classifier",0.49,20,1.38,0,"numeric","-0.16","0.864577",4.4e-05,3468,8,0.571429,"-0.14","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!8",0,25,"20190923T100000.920 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!8",10,0,0,30,"20190923T100000.929 GMT"
0.87,"Range : [-4.11, 3.64]",-1.595072,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[-0.14, -0.12>","Classifier",0.64,17,1.18,0,"numeric","-0.14","0.864577",4.4e-05,3468,9,0.742857,"-0.12","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!9",0,25,"20190923T100000.921 GMT","1445.000000","2023.000000","Classifier","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CLASSIFIER!9",13,0,0,30,"20190923T100000.929 GMT"
23.96,"No. symbols = 3",-5.941649,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Repaid on time","CreditHistory",20.27,421,29.13,0,"symbolic",NA,"0.555102",8.6e-05,3468,1,0.845797,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITHISTORY!1",0,3,"20190923T100000.885 GMT","1445.000000","2023.000000","Active","13","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITHISTORY!1",410,0,0,831,"20190923T100000.929 GMT"
35.21,"No. symbols = 3",0.776385,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Past arrears","CreditHistory",35.74,498,34.46,0,"symbolic",NA,"0.555102",8.6e-05,3468,2,1.015093,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITHISTORY!2",0,3,"20190923T100000.886 GMT","1445.000000","2023.000000","Active","13","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITHISTORY!2",723,0,0,1221,"20190923T100000.929 GMT"
40.83,"No. symbols = 3",4.521307,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Paid on time","CreditHistory",43.99,526,36.4,0,"symbolic",NA,"0.555102",8.6e-05,3468,3,1.077482,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITHISTORY!3",0,3,"20190923T100000.886 GMT","1445.000000","2023.000000","Active","13","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITHISTORY!3",890,0,0,1416,"20190923T100000.929 GMT"
55.1,"No. symbols = 2",-1.160962,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Clear","CreditStatus",54.28,813,56.26,0,"symbolic",NA,"0.509936",7.3e-05,3468,1,0.984974,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITSTATUS!1",0,2,"20190923T100000.884 GMT","1445.000000","2023.000000","Inactive","12","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITSTATUS!1",1098,0,0,1911,"20190923T100000.929 GMT"
44.9,"No. symbols = 2",1.160962,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Due payment","CreditStatus",45.72,632,43.74,0,"symbolic",NA,"0.509936",7.3e-05,3468,2,1.018442,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITSTATUS!2",0,2,"20190923T100000.885 GMT","1445.000000","2023.000000","Inactive","12","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!CREDITSTATUS!2",925,0,0,1557,"20190923T100000.929 GMT"
7.18,"No. symbols = 17",-6.956391,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Sony Xperia Z3 Tablet Compact","Devices(1).DeviceModel",4.45,159,11,0,"symbolic",NA,"0.699677",7.4e-05,3468,1,0.619621,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!1",0,7,"20190923T100000.892 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!1",90,0,0,249,"20190923T100000.929 GMT"
7.09,"No. symbols = 17",-5.316476,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Microsoft Surface Pro 4","Devices(1).DeviceModel",5.04,144,9.97,0,"symbolic",NA,"0.699677",7.4e-05,3468,2,0.710801,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!2",0,7,"20190923T100000.892 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!2",102,0,0,246,"20190923T100000.929 GMT"
25.09,"No. symbols = 17",-3.032984,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Apple iPad 3, Huawei Honor 7","Devices(1).DeviceModel",23.18,401,27.75,0,"symbolic",NA,"0.699677",7.4e-05,3468,3,0.924138,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!3",0,7,"20190923T100000.893 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!3",469,0,0,870,"20190923T100000.929 GMT"
17.73,"No. symbols = 17",7.176108,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Nokia Lumia Icon, Samsung Galaxy Tab Pro, Motorola Moto X","Devices(1).DeviceModel",21.5,180,12.46,0,"symbolic",NA,"0.699677",7.4e-05,3468,4,1.212544,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!4",0,7,"20190923T100000.893 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!4",435,0,0,615,"20190923T100000.929 GMT"
15.74,"No. symbols = 17",11.662332,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Sony Xperia M4 Aqua, Apple iPhone 5","Devices(1).DeviceModel",21.35,114,7.89,0,"symbolic",NA,"0.699677",7.4e-05,3468,5,1.356358,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!5",0,7,"20190923T100000.894 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!5",432,0,0,546,"20190923T100000.929 GMT"
5.28,"No. symbols = 17",14.184518,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Samsung Galaxy S4","Devices(1).DeviceModel",9.05,0,0,0,"symbolic",NA,"0.699677",7.4e-05,3468,6,1.714286,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!6",0,7,"20190923T100000.894 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!6",183,0,0,183,"20190923T100000.929 GMT"
21.89,"No. symbols = 17",-10.645057,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"RESIDUAL",0,"Nexus 7, Blackberry Leap, HTC One M8, Samsung Galaxy S5, Apple iPad Air, LG G3, Samsung Galaxy Tab 4","Devices(1).DeviceModel",15.42,447,30.93,0,"symbolic",NA,"0.699677",7.4e-05,3468,7,0.704687,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!7",0,7,"20190923T100000.895 GMT","1445.000000","2023.000000","Active","16","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICEMODEL!7",312,0,0,759,"20190923T100000.929 GMT"
35.9,"No. symbols = 2",-10.793478,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Tablet","Devices(1).DeviceType",28.47,669,46.3,0,"symbolic",NA,"0.589125",6.8e-05,3468,1,0.793115,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!1",0,2,"20190923T100000.890 GMT","1445.000000","2023.000000","Active","15","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!1",576,0,0,1245,"20190923T100000.929 GMT"
64.1,"No. symbols = 2",10.793478,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Smart Phone","Devices(1).DeviceType",71.53,776,53.7,0,"symbolic",NA,"0.589125",6.8e-05,3468,2,1.115867,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!2",0,2,"20190923T100000.891 GMT","1445.000000","2023.000000","Active","15","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!DEVICES(1).DEVICETYPE!2",1447,0,0,2223,"20190923T100000.929 GMT"
50.52,"No. symbols = 2",-3.313237,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"f","Gender",48.15,778,53.84,0,"symbolic",NA,"0.528473",7.4e-05,3468,1,0.953033,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!GENDER!1",0,2,"20190923T100000.874 GMT","1445.000000","2023.000000","Active","9","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!GENDER!1",974,0,0,1752,"20190923T100000.929 GMT"
49.48,"No. symbols = 2",3.313237,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"m","Gender",51.85,667,46.16,0,"symbolic",NA,"0.528473",7.4e-05,3468,2,1.047952,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!GENDER!2",0,2,"20190923T100000.874 GMT","1445.000000","2023.000000","Active","9","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!GENDER!2",1049,0,0,1716,"20190923T100000.929 GMT"
86.2,"No. symbols = 4",-8.179171,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"InsuranceCoverage","IH.CallCenter.Inbound.Accept.pxLastGroupID",84.52,345,95.57,0,"symbolic",NA,"0.557193",4.2e-05,2370,1,0.980478,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!1",0,3,"20190923T100000.913 GMT","361.000000","2009.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!1",1698,0,0,2043,"20190923T100000.929 GMT"
6.33,"No. symbols = 4",1.837528,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"Tablets","IH.CallCenter.Inbound.Accept.pxLastGroupID",6.67,16,4.43,0,"symbolic",NA,"0.557193",4.2e-05,2370,2,1.053858,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!2",0,3,"20190923T100000.914 GMT","361.000000","2009.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!2",134,0,0,150,"20190923T100000.929 GMT"
7.47,"No. symbols = 4",13.932013,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"RESIDUAL",0,"Tariffs, Membership","IH.CallCenter.Inbound.Accept.pxLastGroupID",8.81,0,0,0,"symbolic",NA,"0.557193",4.2e-05,2370,3,1.179691,NA,"20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!3",0,3,"20190923T100000.914 GMT","361.000000","2009.000000","Active","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTGROUPID!3",177,0,0,177,"20190923T100000.929 GMT"
92.53,"Range : [6.32, 126.32]",-13.932013,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"<61.3545","IH.CallCenter.Inbound.Accept.pxLastOutcomeTime.DaysSince",91.19,361,100,0,"numeric","-66.965471","0.544052",1e-05,2370,1,0.985497,"61.354529","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTOUTCOMETIME.DAYSSINCE!1",0,2,"20190923T100000.906 GMT","361.000000","2009.000000","Inactive","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTOUTCOMETIME.DAYSSINCE!1",1832,0,0,2193,"20190923T100000.929 GMT"
7.47,"Range : [6.32, 126.32]",13.932013,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,">=61.3545","IH.CallCenter.Inbound.Accept.pxLastOutcomeTime.DaysSince",8.81,0,0,0,"numeric","61.354529","0.544052",1e-05,2370,2,1.179691,"189.034529","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTOUTCOMETIME.DAYSSINCE!2",0,2,"20190923T100000.907 GMT","361.000000","2009.000000","Inactive","20","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PXLASTOUTCOMETIME.DAYSSINCE!2",177,0,0,177,"20190923T100000.929 GMT"
6.84,"Range : [7.0, 275.0]",-3.658519,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"<34.08","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",5.82,45,12.47,0,"numeric","-28.0","0.804073",0.000122,2370,1,0.851999,"34.08","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!1",0,10,"20190923T100000.908 GMT","361.000000","2009.000000","Active","21","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!1",117,0,0,162,"20190923T100000.929 GMT"
11.65,"Range : [7.0, 275.0]",-2.248531,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,">=166.56","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",10.95,56,15.51,0,"numeric","166.56","0.804073",0.000122,2370,10,0.940334,"484.0","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!10",0,10,"20190923T100000.912 GMT","361.000000","2009.000000","Active","21","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!10",220,0,0,276,"20190923T100000.929 GMT"
5.32,"Range : [7.0, 275.0]",-1.740019,"c9809676-8aa3-5676-8eec-576e017e55fe",0,"EQUIBEHAVIOR",0,"[34.08, 43.04>","IH.CallCenter.Inbound.Accept.pyHistoricalOutcomeCount",4.93,27,7.48,0,"numeric","34.08","0.804073",0.000122,2370,2,0.9269,"43.04","20190923T095858.060 GMT","C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!2",0,10,"20190923T100000.908 GMT","361.000000","2009.000000","Active","21","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT C9809676-8AA3-5676-8EEC-576E017E55FE!20190923T095858.060 GMT!IH.CALLCENTER.INBOUND.ACCEPT.PYHISTORICALOUTCOMECOUNT!2",99,0,0,126,"20190923T100000.929 GMT"
